	Sample713	Sample681	Sample221	Sample425	Sample189	Sample61	Sample433	Sample779	Sample314	Sample833	Sample789	Sample938	Sample367	Sample880	Sample70	Sample478	Sample616	Sample756	Sample673	Sample853	Sample436	Sample904	Sample872	Sample202	Sample167	Sample916	Sample217	Sample210	Sample341	Sample519	Sample856	Sample517	Sample565	Sample467	Sample443	Sample277	Sample1025	Sample1020	Sample312	Sample1003	Sample630	Sample741	Sample309	Sample661	Sample884	Sample209	Sample181	Sample1043	Sample966	Sample808	Sample508	Sample583	Sample1024	Sample926	Sample805	Sample435	Sample305	Sample214	Sample782	Sample622	Sample829	Sample923	Sample695	Sample394	Sample284	Sample1026	Sample668	Sample134	Sample437	Sample982	Sample81	Sample308	Sample685	Sample887	Sample999	Sample500	Sample684	Sample276	Sample378	Sample263	Sample750	Sample304	Sample463	Sample48	Sample813	Sample612	Sample793	Sample124	Sample538	Sample1008	Sample647	Sample649	Sample635	Sample854	Sample687	Sample374	Sample919	Sample781	Sample476	Sample1049	Sample432	Sample627	Sample57	Sample841	Sample469	Sample825	Sample205	Sample15	Sample588	Sample835	Sample148	Sample707	Sample46	Sample243	Sample79	Sample860	Sample480	Sample765	Sample716	Sample533	Sample76	Sample1056	Sample913	Sample975	Sample36	Sample59	Sample645	Sample155	Sample1023	Sample891	Sample368	Sample1018	Sample902	Sample802	Sample979	Sample831	Sample1002	Sample945	Sample528	Sample185	Sample94	Sample915	Sample166	Sample350	Sample280	Sample6	Sample911	Sample993	Sample492	Sample19	Sample65	Sample474	Sample812	Sample521	Sample740	Sample575	Sample762	Sample9	Sample944	Sample549	Sample33	Sample637	Sample118	Sample5	Sample928	Sample406	Sample526	Sample890	Sample638	Sample573	Sample55	Sample172	Sample977	Sample227	Sample615	Sample442	Sample518	Sample87	Sample670	Sample970	Sample71	Sample742	Sample1053	Sample13	Sample1001	Sample347	Sample628	Sample715	Sample131	Sample1031	Sample605	Sample567	Sample846	Sample171	Sample757	Sample566	Sample471	Sample302	Sample721	Sample110	Sample1047	Sample535	Sample666	Sample54	Sample889	Sample332	Sample255	Sample858	Sample8	Sample339	Sample231	Sample851	Sample273	Sample179	Sample271	Sample1037	Sample421	Sample550	Sample381	Sample530	Sample237	Sample786	Sample974	Sample238	Sample174	Sample424	Sample769	Sample724	Sample459	Sample351	Sample541	Sample200	Sample182	Sample736	Sample399	Sample562	Sample815	Sample30	Sample318	Sample226	Sample26	Sample242	Sample957	Sample90	Sample323	Sample260	Sample671	Sample513	Sample289	Sample391	Sample883	Sample660	Sample920	Sample297	Sample503	Sample597	Sample75	Sample102	Sample703	Sample505	Sample340	Sample1039	Sample60	Sample591	Sample158	Sample795	Sample249	Sample83	Sample881	Sample440	Sample700	Sample527	Sample380	Sample699	Sample696	Sample150	Sample299	Sample922	Sample192	Sample359	Sample910	Sample710	Sample501	Sample322	Sample792	Sample901	Sample364	Sample86	Sample804	Sample718	Sample22	Sample1027	Sample717	Sample855	Sample764	Sample822	Sample818	Sample362	Sample194	Sample864	Sample827	Sample438	Sample1014	Sample576	Sample329	Sample195	Sample125	Sample785	Sample956	Sample247	Sample561	Sample1028	Sample283	Sample198	Sample1016	Sample137	Sample976	Sample58	Sample885	Sample204	Sample725	Sample208	Sample679	Sample62	Sample838	Sample483	Sample199	Sample287	Sample262	Sample343	Sample534	Sample951	Sample268	Sample470	Sample186	Sample361	Sample107	Sample1057	Sample193	Sample983	Sample303	Sample943	Sample396	Sample906	Sample598	Sample600	Sample843	Sample753	Sample529	Sample382	Sample917	Sample420	Sample327	Sample540	Sample154	Sample706	Sample258	Sample1054	Sample747	Sample606	Sample578	Sample259	Sample398	Sample978	Sample188	Sample288	Sample245	Sample894	Sample419	Sample557	Sample1012	Sample925	Sample516	Sample749	Sample458	Sample705	Sample498	Sample940	Sample295	Sample650	Sample119	Sample270	Sample751	Sample17	Sample683	Sample203	Sample128	Sample388	Sample823	Sample664	Sample791	Sample897	Sample941	Sample1050	Sample942	Sample96	Sample952	Sample589	Sample257	Sample164	Sample439	Sample326	Sample334	Sample955	Sample370	Sample10	Sample1048	Sample953	Sample383	Sample20	Sample728	Sample859	Sample371	Sample104	Sample907	Sample222	Sample122	Sample900	Sample652	Sample783	Sample392	Sample677	Sample1051	Sample794	Sample190	Sample291	Sample776	Sample232	Sample502	Sample1036	Sample737	Sample45	Sample532	Sample547	Sample973	Sample1007	Sample42	Sample178	Sample4	Sample579	Sample286	Sample754	Sample659	Sample67	Sample946	Sample149	Sample512	Sample387	Sample32	Sample201	Sample954	Sample461	Sample555	Sample497	Sample28	Sample345	Sample1009	Sample363	Sample464	Sample168	Sample613	Sample250	Sample731	Sample169	Sample963	Sample240	Sample729	Sample311	Sample768	Sample848	Sample773	Sample798	Sample594	Sample349	Sample132	Sample401	Sample407	Sample554	Sample619	Sample219	Sample511	Sample274	Sample653	Sample184	Sample626	Sample315	Sample934	Sample898	Sample244	Sample282	Sample694	Sample37	Sample261	Sample108	Sample220	Sample772	Sample120	Sample153	Sample495	Sample788	Sample34	Sample1013	Sample937	Sample183	Sample353	Sample35	Sample356	Sample867	Sample239	Sample88	Sample790	Sample223	Sample760	Sample293	Sample639	Sample1019	Sample960	Sample460	Sample445	Sample522	Sample416	Sample632	Sample267	Sample674	Sample552	Sample874	Sample444	Sample886	Sample571	Sample234	Sample633	Sample614	Sample144	Sample151	Sample39	Sample968	Sample490	Sample869	Sample152	Sample100	Sample797	Sample264	Sample504	Sample850	Sample127	Sample248	Sample995	Sample712	Sample556	Sample74	Sample40	Sample646	Sample216	Sample759	Sample777	Sample366	Sample711	Sample962	Sample423	Sample21	Sample806	Sample909	Sample933	Sample281	Sample810	Sample596	Sample139	Sample657	Sample577	Sample252	Sample411	Sample580	Sample877	Sample253	Sample819	Sample427	Sample800	Sample191	Sample767	Sample640	Sample623	Sample64	Sample991	Sample236	Sample697	Sample1005	Sample961	Sample129	Sample16	Sample997	Sample1040	Sample377	Sample93	Sample654	Sample246	Sample412	Sample333	Sample38	Sample89	Sample331	Sample404	Sample969	Sample1042	Sample18	Sample542	Sample980	Sample187	Sample484	Sample325	Sample924	Sample918	Sample316	Sample99	Sample914	Sample903	Sample655	Sample708	Sample373	Sample845	Sample821	Sample506	Sample809	Sample847	Sample515	Sample607	Sample849	Sample113	Sample784	Sample393	Sample211	Sample106	Sample426	Sample103	Sample593	Sample714	Sample453	Sample251	Sample662	Sample548	Sample31	Sample1022	Sample892	Sample402	Sample947	Sample572	Sample422	Sample634	Sample1006	Sample987	Sample3	Sample450	Sample507	Sample863	Sample449	Sample456	Sample775	Sample629	Sample78	Sample344	Sample1011	Sample176	Sample663	Sample523	Sample836	Sample441	Sample338	Sample723	Sample177	Sample95	Sample342	Sample771	Sample468	Sample774	Sample196	Sample875	Sample525	Sample832	Sample743	Sample582	Sample958	Sample225	Sample727	Sample568	Sample51	Sample726	Sample451	Sample641	Sample365	Sample446	Sample959	Sample230	Sample25	Sample985	Sample405	Sample455	Sample290	Sample410	Sample719	Sample1035	Sample895	Sample430	Sample560	Sample121	Sample631	Sample241	Sample972	Sample546	Sample609	Sample395	Sample69	Sample1052	Sample738	Sample801	Sample417	Sample981	Sample335	Sample140	Sample41	Sample306	Sample160	Sample163	Sample496	Sample390	Sample7	Sample123	Sample298	Sample618	Sample130	Sample861	Sample300	Sample224	Sample434	Sample931	Sample324	Sample586	Sample814	Sample531	Sample770	Sample1033	Sample429	Sample651	Sample908	Sample559	Sample348	Sample145	Sample1045	Sample80	Sample766	Sample621	Sample899	Sample587	Sample828	Sample408	Sample296	Sample233	Sample138	Sample669	Sample294	Sample569	Sample1046	Sample610	Sample1030	Sample68	Sample111	Sample929	Sample1038	Sample755	Sample218	Sample346	Sample837	Sample235	Sample1015	Sample990	Sample752	Sample796	Sample431	Sample678	Sample581	Sample543	Sample146	Sample693	Sample603	Sample698	Sample448	Sample50	Sample481	Sample840	Sample539	Sample842	Sample744	Sample949	Sample447	Sample1010	Sample763	Sample354	Sample824	Sample734	Sample986	Sample862	Sample376	Sample1059	Sample454	Sample608	Sample868	Sample465	Sample996	Sample486	Sample105	Sample1004	Sample611	Sample570	Sample865	Sample213	Sample585	Sample409	Sample722	Sample493	Sample950	Sample321	Sample487	Sample930	Sample852	Sample625	Sample85	Sample159	Sample162	Sample360	Sample207	Sample656	Sample485	Sample510	Sample648	Sample278	Sample879	Sample912	Sample948	Sample317	Sample675	Sample418	Sample307	Sample739	Sample143	Sample680	Sample473	Sample357	Sample180	Sample72	Sample644	Sample564	Sample967	Sample336	Sample320	Sample206	Sample472	Sample599	Sample413	Sample826	Sample551	Sample735	Sample97	Sample921	Sample965	Sample871	Sample2	Sample414	Sample114	Sample514	Sample595	Sample452	Sample352	Sample820	Sample882	Sample428	Sample935	Sample964	Sample667	Sample994	Sample175	Sample92	Sample477	Sample888	Sample229	Sample857
feature1	0.0726219902038574	0.0759384732246399	0.0760374612808228	0.0763680396080017	0.0743275566101074	0.0733290519714355	0.0777298817634583	0.0774230713844299	0.0710657162666321	0.0731158061027527	0.0751612901687622	0.0709908757209778	0.0756886534690857	0.0740831723213196	0.0791097383499146	0.0820001211166382	0.0764498629570007	0.0791347427368164	0.0781781907081604	0.0765065088272095	0.0762998380661011	0.0706601362228394	0.0813287138938904	0.0776203951835632	0.0758321628570557	0.0775460662841797	0.0798707327842712	0.0794940605163574	0.0784133229255676	0.0742540836334229	0.0756102075576782	0.0749451851844788	0.0764941449165344	0.079431432723999	0.0701873250007629	0.0756017351150513	0.0767566337585449	0.0695563220977783	0.0761222863197327	0.0670590109825134	0.0685832104682922	0.0746032495498657	0.0802224063873291	0.0768821020126343	0.0752209100723267	0.0759441585540771	0.0761452217102051	0.0775958471298218	0.0766683921813965	0.0735347723960876	0.0792869958877564	0.0741219778060913	0.0762377858161926	0.0791089906692505	0.076270423412323	0.0767597465515137	0.0733851089477539	0.0714629817008972	0.073860680103302	0.0788669376373291	0.0771852898597717	0.0742494740486145	0.0742168521881103	0.0736246438026428	0.0754053020477295	0.0747787547111511	0.0794440360069275	0.0743904252052307	0.0726907715797424	0.0763671808242798	0.0736184954643249	0.0760596466064453	0.0813828363418579	0.0864362859725952	0.0732190585136414	0.0795378818511963	0.0760629062652588	0.0773220586776733	0.0759863095283508	0.0733522777557373	0.0799828805923462	0.0751617488861084	0.0762106838226318	0.0807740354537964	0.0754074668884277	0.0782938094139099	0.0787098259925842	0.0779261703491211	0.0811672554016113	0.0736413054466248	0.0743698515892029	0.0725773053169251	0.0738967933654785	0.0749258232116699	0.0677277789115906	0.0748190441131592	0.0739439635276794	0.0714183473587036	0.0805042562484741	0.0758503351211548	0.0781213960647583	0.0636290836334228	0.0523720927238464	0.0805342607498169	0.0765540356636047	0.0775882291793823	0.0735031957626343	0.0738498606681824	0.0728524765968323	0.0757571368217468	0.0726582036018372	0.0757462253570557	0.0748038201332092	0.0746331009864807	0.0793037085533142	0.0732591576576233	0.0726385297775269	0.0821463918685913	0.078012797832489	0.072959903717041	0.0780609302520752	0.0760327224731445	0.0761342134475708	0.0785123505592346	0.0705127401351929	0.078391056060791	0.0793361186981201	0.0775785222053528	0.0778960409164429	0.07377659034729	0.0803347969055176	0.0733040704727173	0.0770626926422119	0.0716496338844299	0.0807763609886169	0.071186689376831	0.0580759463310242	0.0723613848686218	0.0683095145225525	0.0733164596557617	0.0750942487716675	0.0759322919845581	0.0761892871856689	0.0756482472419739	0.0756158151626587	0.072903552532196	0.0795227394104004	0.078046911239624	0.0748478584289551	0.073933394908905	0.0771652083396912	0.0737682266235352	0.0761038084030151	0.0739466881752014	0.0752613959312439	0.0765272665023804	0.0715819206237793	0.0710090870857239	0.0733141808509827	0.0759071626663208	0.0720259737968445	0.0754341816902161	0.0751318116188049	0.0750526313781738	0.0731979637145996	0.0736532735824585	0.0693931050300598	0.0761927018165588	0.0802778315544128	0.0744925932884216	0.0737817430496216	0.0737661724090576	0.0758141226768494	0.0756334924697876	0.0743489723205566	0.0732191143035889	0.0741777720451355	0.0802439188957214	0.0719924740791321	0.0740559139251709	0.077174211025238	0.0777503833770752	0.0767691984176636	0.0736752586364746	0.076000256061554	0.0757644391059876	0.0819445123672485	0.0767333297729492	0.0766964316368103	0.0729579648971558	0.0795320529937744	0.0790889630317688	0.0748013753890991	0.0730817461013794	0.0708281202316284	0.0726483626365662	0.0799403257369995	0.0742101135253906	0.0794196820259094	0.0720109081268311	0.0751130118370056	0.0751729502677917	0.0750951614379883	0.0784655647277832	0.0770686960220337	0.0724002079963684	0.0750523076057434	0.0610475425720215	0.0782550663948059	0.0773050489425659	0.0753183636665344	0.0779864706993103	0.0669938478469849	0.0770891962051392	0.0763207683563232	0.0794911203384399	0.0727200336456299	0.071728015422821	0.0770741829872131	0.0698615732192993	0.07088951587677	0.0795077629089355	0.0709285225868225	0.0786636505126953	0.0700107178688049	0.0779063892364502	0.0738972325325012	0.0755577082633972	0.0733945016860962	0.072430534362793	0.06920405626297	0.0757312965393066	0.072387622833252	0.0767892866134644	0.0789709935188293	0.0716252017021179	0.0787377915382385	0.0770505256652832	0.0786358194351196	0.0750402679443359	0.0748538436889648	0.0542941613197327	0.0735942149162293	0.0766831846237183	0.0784034118652344	0.0724684104919434	0.0712373208999634	0.0538127470016479	0.0750054626464844	0.0743296570777893	0.077235743522644	0.0750122847557068	0.0724328002929688	0.0779511251449585	0.0791642036437988	0.0756566152572632	0.0719514985084534	0.0702463321685791	0.0743182787895203	0.0781652588844299	0.0713307390213013	0.0716649060249329	0.0797269835472107	0.0751373295783997	0.0755540733337402	0.074743456363678	0.0753577308654785	0.0796412038803101	0.0743828296661377	0.0751448264122009	0.0755529041290283	0.0767084717750549	0.0763098826408386	0.0772536306381226	0.0769169816970825	0.075420503616333	0.0760799698829651	0.0772329211235046	0.0751969451904297	0.0757215313911438	0.0731470732688904	0.069703106880188	0.0727182774543762	0.0566075177192688	0.0748806018829346	0.0736685891151428	0.0772665095329285	0.0659211139678955	0.0813253526687622	0.0745759353637695	0.0713379025459289	0.0770658378601074	0.0729922308921814	0.0804777998924255	0.0785820541381836	0.0714959583282471	0.0787061247825623	0.0761465001106262	0.0752016839981079	0.0744167060852051	0.0718417596817017	0.0768056588172913	0.0742309365272522	0.0769851861000061	0.0783164572715759	0.0733523025512695	0.0682545928955078	0.0755756740570068	0.0726457071304321	0.0818574075698853	0.0780834217071533	0.0726356439590454	0.074817822933197	0.0804563574790955	0.0739131245613098	0.0725284399986267	0.0705620865821838	0.0734174704551697	0.0738322114944458	0.0784951066970825	0.0786503267288208	0.0762205638885498	0.0780073437690735	0.0800720953941345	0.0805138049125671	0.072543655872345	0.0813817090988159	0.0755601787567139	0.0765825963020325	0.0743798308372497	0.0785609087944031	0.0727968606948853	0.0754256582260132	0.075813588142395	0.0715405173301697	0.0787792277336121	0.0720842323303223	0.0790685977935791	0.0816911668777466	0.0729716572761536	0.0788431935310364	0.0668975882530212	0.0742986440658569	0.0763041772842407	0.0715913805961609	0.0801999578475952	0.0749769506454468	0.0728584413528442	0.0761124200820923	0.0756832718849182	0.075275936126709	0.0735899109840393	0.0763068823814392	0.078608395576477	0.0770228934288025	0.0762619767189026	0.0768819208145142	0.0796832575798035	0.0779291324615479	0.0742840442657471	0.0776245965957642	0.075818208694458	0.0739089941978455	0.0793854398727417	0.0749688439369202	0.0788370423316956	0.0735955686569214	0.0770893211364746	0.0746955604553223	0.0777536849975586	0.0796406102180481	0.0782044038772583	0.0735035929679871	0.0726158666610718	0.0791828265190125	0.075576473236084	0.074525200843811	0.07446706199646	0.0810468430519104	0.0766386642456055	0.0817897167205811	0.0795309348106384	0.0767110867500305	0.0801839280128479	0.0702017016410828	0.0740641984939575	0.0777846751213074	0.0731797924041748	0.0796477513313293	0.0748358407020569	0.0759154324531555	0.0744557619094849	0.0796448531150818	0.0775365219116211	0.0737592401504517	0.074091715335846	0.0747076272964478	0.0750787644386292	0.0714720816612244	0.0751713314056397	0.0771610455513	0.0762190489768982	0.0748968276977539	0.0743690066337585	0.0707422347068787	0.0782451682090759	0.0782698650360107	0.0744983310699463	0.0736339325904846	0.075038462638855	0.0766805644035339	0.0777059621810913	0.0798398957252502	0.0794190707206726	0.0766461644172668	0.0701322460174561	0.0705258884429932	0.077734561920166	0.0748789381980896	0.0772121419906616	0.0754200015068054	0.0732707095146179	0.0747395839691162	0.0728345336914062	0.0774582056999207	0.0724828248023987	0.0755151672363281	0.0723437809944153	0.0760403189659119	0.0727653160095215	0.0759058170318603	0.0732589993476868	0.0733917059898376	0.0744263038635254	0.0765961828231811	0.0709512596130371	0.078363440990448	0.0764791207313538	0.074863121509552	0.0776970286369324	0.0735337986946106	0.0761970090866089	0.0713753228187561	0.0703800668716431	0.0764274272918701	0.0779515743255615	0.0775400958061218	0.0794369325637817	0.0784386134147644	0.0766899085044861	0.0750282444953918	0.0735768013000488	0.0755877232551575	0.0735808115005493	0.0705843911170959	0.0737073998451233	0.0730173811912537	0.075886127948761	0.0759937434196472	0.0723242754936218	0.073587944984436	0.0678589868545532	0.0782390809059143	0.0763073997497559	0.0777540764808655	0.079573365688324	0.0757837200164795	0.0736931948661804	0.0817179508209229	0.0632703938484192	0.0804328193664551	0.0760448412895203	0.077344687461853	0.0741250696182251	0.0754631581306457	0.0652891726493835	0.07770361328125	0.0776660270690918	0.0803270525932312	0.0757599248886108	0.0793771395683289	0.0756607580184936	0.0701286430358887	0.0716979537010193	0.0703731088638306	0.0725869174003601	0.0747134056091309	0.0777310667037964	0.0703753519058228	0.0754802584648132	0.0764352025985718	0.0796243281364441	0.0768349637985229	0.0782710494995117	0.0735587544441223	0.0763883996009827	0.0782530035972595	0.0716441597938538	0.0705122103691101	0.0745691637992859	0.074297492980957	0.0760429086685181	0.0783204016685486	0.0683074412345886	0.0750902767181396	0.073229124546051	0.0784548206329346	0.0776045479774475	0.0779993491172791	0.0733094463348389	0.079356915473938	0.075773669719696	0.0771661710739136	0.0750138378143311	0.0767147550582886	0.0748802075386047	0.0761942977905273	0.0741232967376709	0.0776965351104736	0.0774141135215759	0.0753334178924561	0.0808925652503967	0.075726372718811	0.0756484689712524	0.0816523308753967	0.075634256362915	0.0705337200164795	0.0700786375999451	0.0726990995407105	0.0760921998023987	0.0708746700286865	0.075240478515625	0.0792635545730591	0.0760944757461548	0.074684205532074	0.0732453646659851	0.0739773840904236	0.0802716879844666	0.0742233028411865	0.0758218288421631	0.0727695231437683	0.0751850399971008	0.0785539989471436	0.0742838063240051	0.0745411467552185	0.0723858518600464	0.0756511826515198	0.0732435078620911	0.073734525680542	0.0784172396659851	0.0781084132194519	0.0705512990951538	0.077773006439209	0.0771286354064941	0.075126100063324	0.0707422533035278	0.0736051015853882	0.0758640913963318	0.0724351768493652	0.0722234268188476	0.0773623566627503	0.0751141510009766	0.0776699137687683	0.0805540328025818	0.0775735077857971	0.075301784992218	0.078143684387207	0.0718957233428955	0.07628466796875	0.0797983827590942	0.0737760581970215	0.075853178024292	0.0792674264907837	0.0747588715553284	0.0681930108070374	0.0776097674369812	0.0799094800949097	0.0750464663505554	0.0702849416732788	0.07279536485672	0.0757000112533569	0.0736215748786926	0.0735731029510498	0.0771585879325867	0.0718503489494324	0.0776998658180237	0.0689060044288635	0.0810430669784546	0.0702232947349548	0.0721979460716248	0.070809296131134	0.0780152344703674	0.0742274117469788	0.0764498767852783	0.0797736158370972	0.0678951544761658	0.0788946099281311	0.0757090725898743	0.073632050037384	0.0751867318153381	0.0763419561386108	0.075865355014801	0.0711772236824036	0.0775504360198975	0.0771296334266663	0.0769438600540161	0.0779778509140015	0.0766986174583435	0.0776449837684631	0.0696252379417419	0.0785063223838806	0.077523473739624	0.0741125741004944	0.0784141969680786	0.0754492921829224	0.0759039359092712	0.0673071322441101	0.0751269402503967	0.0796383576393127	0.0733814897537231	0.0726592307090759	0.077187463760376	0.0703668565750122	0.0745273017883301	0.0707005972862244	0.079732880115509	0.0767984962463379	0.0760314383506775	0.0778192386627197	0.0702821516990662	0.0770471301078796	0.0760200228691101	0.0793131847381592	0.07670068359375	0.0657134356498718	0.074835723400116	0.0770301461219788	0.0751309795379639	0.0757816910743713	0.0770776238441467	0.0775369524955749	0.0739053359031677	0.0776103873252869	0.0657607374191284	0.076147162437439	0.0772005233764648	0.075258083820343	0.0729581599235535	0.0790532383918762	0.0730401020050049	0.0773150758743286	0.0754738087654114	0.0730000796318054	0.0778649764060974	0.0722620453834534	0.0773230385780335	0.0751047849655151	0.0724446725845337	0.0767907295227051	0.0786173615455627	0.0714261469841003	0.0766827163696289	0.0690762143135071	0.0771329860687256	0.0728905320167541	0.0766135649681091	0.0753234310150147	0.0782843332290649	0.074345775604248	0.075572783946991	0.0732567853927612	0.0717460737228394	0.0723898415565491	0.0735085587501526	0.0778836126327515	0.0776175117492676	0.0796421179771423	0.0723506889343262	0.0764340171813965	0.0779862394332886	0.0754944291114807	0.0808496670722961	0.0724692311286926	0.0785588841438293	0.0777040247917175	0.078031955242157	0.0777593321800232	0.0793346719741821	0.0794011669158936	0.0718598785400391	0.0714723553657532	0.0747884292602539	0.0749352140426636	0.0739797158241272	0.0766304650306702	0.0750416040420532	0.0749356441497803	0.0784356818199158	0.0743146772384644	0.0774136805534363	0.071774254322052	0.0834556322097778	0.0750887279510498	0.0748696031570435	0.0745325417518616	0.0759474186897278	0.0750191268920898	0.0738960018157959	0.0687171559333801	0.0754649429321289	0.0703697137832642	0.0750882363319397	0.0690651664733887	0.0731574597358704	0.0765896544456482	0.0766067728996277	0.0778200645446777	0.0755624208450317	0.0695992426872253	0.0798826403617859	0.0803251504898071	0.0740795369148254	0.0742866325378418	0.0728971343040466	0.0834912376403809	0.0836956100463867	0.0759113574028015	0.0745708436965942	0.0710647854804993	0.0801559023857117	0.0746800045967102	0.0767776546478272	0.0755042200088501	0.0746664485931396	0.0746371870040894	0.0776025018692017	0.0750282335281372	0.0769653224945068	0.0738329801559448	0.0758837022781372	0.0739492244720459	0.0733236360549927	0.0669184169769287	0.0823056640625	0.0791690120697021	0.0741504163742065	0.0752128968238831	0.0766988816261291	0.0795670680999756	0.0747616567611694	0.0681809916496277	0.0722735419273376	0.0735334453582764	0.0744999713897705	0.0772850971221924	0.0742851057052612	0.077551456451416	0.073138053894043	0.0773647351264954	0.0707242341041565	0.0774240484237671	0.0765997762680054	0.0730709900856018	0.0780585370063782	0.071540810585022	0.0735808906555176	0.0756539163589477	0.0727737274169922	0.0770975556373596	0.0759354920387268	0.0789321327209473	0.0686681423187256	0.0795597634315491	0.0698165521621704	0.0748110661506653	0.0759470419883728	0.0803227725028992	0.0775633492469788	0.0764141001701355	0.0733931946754456	0.0763334031105042	0.076390202999115	0.0774306435585022	0.0735076246261597	0.0687600345611572	0.0754066367149353	0.0724326434135437	0.0765906538963318	0.0746326985359192	0.0748085722923279	0.0781904511451721	0.0752457990646362	0.0758625702857971	0.0757329254150391	0.0717510557174683	0.0750204486846924	0.0754673552513123	0.0716208539009094	0.0743873586654663	0.0780070652961731	0.075401873588562	0.0772253704071045	0.0788156447410583	0.0754412226676941	0.0720657334327698	0.0794385018348694	0.0727421860694885	0.076880063533783	0.0787752227783203	0.0726722626686096	0.0799303522109985	0.0798985924720764	0.0786961913108826	0.0780613403320313	0.0761809191703796	0.0736213049888611	0.0784488563537598	0.0751856074333191	0.075786985874176	0.0777295527458191	0.0725562963485718	0.076148238658905	0.0772700576782227	0.0796703839302063	0.0756591777801514	0.076547182559967	0.0753890981674194	0.0743727736473083	0.0767670254707336	0.0760508074760437	0.079472752571106	0.0743545227050781	0.0760646796226501	0.0728907699584961	0.0771358709335327	0.0723891401290894	0.0711594500541687	0.0764738731384277	0.0792587685585022	0.0794076385498047	0.0740271649360657	0.0732052512168884	0.0786633400917053	0.0734541783332825	0.0746614656448364	0.0726461758613586	0.0751674909591675	0.0734835386276245	0.0753458766937256	0.0751234359741211	0.0754234051704407	0.0732328195571899	0.0748389883041382	0.0775786561965942	0.0708779797554016	0.0722332830429077	0.0764293780326843	0.0748111319541931	0.0681614608764648	0.0748647847175598	0.0781599369049072	0.0743644590377808	0.0752385668754578	0.0812851819992065	0.0747557148933411	0.0766402292251587	0.0755435061454773	0.0774409365653992	0.0787090764045715	0.0803780131340027	0.0764892687797546	0.0754845924377441	0.0794438633918762	0.0744673857688904	0.0775150437355041	0.0795077228546143	0.0737898535728455	0.0777044224739075	0.0759856100082398	0.0753691363334656	0.0737195429801941	0.07324440574646	0.065259343624115
